articleId,articleCode,articleName,articleRoomId,articleNameFr,cube,wgtlbs,domestic,canada,canadianGovt,maX3,maX4,grr,xGuaranteedPrice,international,local,tariff400N,auto,carton,pbo,mattcp,bulky,bulkyWgtAdd,isActive,canBulky,canBulkyWgtAdd,canWgtlbs,canArticleId,totalRooms,crateFlag,articleCreatorUserId,roomCreatorUserId,articleIsFavorite,additive,stsCode,tarriff104G,uasFlg,isCustomArticleForUser,roomEng,roomFr,id,roomId,roomName,weightLbs
"925","V064","Chair, Aluminum","15","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"930","V069","Chair, Folding","15","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"934","V073","Chair, Metal","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"935","V074","Chair, Occasional","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"937","V077","Chair, Plastic","15","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"938","V078","Chair, Rocker","15","","12","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"939","V079","Chair, Straight","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"940","V081","Chair, Wood","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"941","V082","Chair/Card Table Fold.","15","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"943","V084","Chaise, Aluminum","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"944","V085","Chaise, Metal","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"945","V086","Chaise, Plastic","15","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"946","V087","Chaise, Wood","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"947","V088","Chest","15","","18","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"192440","9999","Chest of Drawers","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"283029","9999","Christmas Tree","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"952","V094","Computer/Printer","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"954","V096","Cooler","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"956","V098","Cot, Folding","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"959","V101","Cushion","15","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"983","V125","Exercise Machine","15","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"984","V126","Exercycle","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"985","V127","Fan","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"996","V138","Fireplace Equip.","15","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1002","V144","Folding Chair","15","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1004","V146","Footlocker","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1008","V150","Freezer, 10 cf or <","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1007","V149","Freezer, 11 to 15 cf.","15","","45","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1010","V152","Freezer, 16 cf or >","15","","60","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1015","V157","Game Table","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1016","V158","Garden Hose","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1017","V159","Garden Tools","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","2","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1027","V169","Glider","15","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1030","V172","Golf Clubs","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1031","V173","Grandfather Clock","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","30","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1032","V174","Hamper","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","20","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1033","V175","Heater, Gas/Electric","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1045","V189","Kayak < 14 ft.","15","","50","0","true","false","false","true","false","true","false","true","true","true","false","false","false","false","true","false","true","false","false","0","","1","false","0","0","false","0","BULK < 14'","true","true","0","Garage","Garage","0","15","Garage","0"
"1049","V193","Ladder, 8' Metal","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1050","V194","Ladder, 8' Step","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","4","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1051","V195","Ladder, Extension","15","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1053","V197","Lamp, Floor/Pole","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1056","V200","Lawn Roller","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1057","V201","Lawn Spreader","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1058","V202","Lawn Sweeper","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","2","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1062","V206","Luggage","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"287766","9999","Mat","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"287765","9999","Matt","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1105","V249","Mower, Hand","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1106","V250","Mower, Power","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1112","V256","Outdoor Child Gym","15","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1113","V257","Outdoor Child Slide","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1114","V258","Outdoor Furniture","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1115","V259","Outdoor Swing","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"287767","9999","Peloton","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1118","V262","Pet Carrier","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1127","V271","Picnic Bench","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1128","V272","Picnic Table","15","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1138","V282","Ping Pong Table","15","","40","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1139","V283","Plant Stand","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1144","V289","Plastic Cont., Large","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1147","V292","Pool Table Comp.","15","","40","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1148","V293","Pool Table Slate","15","","100","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1149","V294","Power Tool, Hand","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1150","V295","Power Tool, Stand","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1157","V302","Refrig 11 cf. or >","15","","60","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1158","V303","Refrig., 6 cf. or <","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1159","V304","Refrig., 7 to 10 cf.","15","","45","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1165","V310","Rug, Sm. Roll/ Pad","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1169","V315","Satellite, Small","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"283030","9999","School locker","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1172","V318","Sewing Mach, Portable","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1173","V319","Sewing Mach., Console","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1174","V320","Sewing Mach.w/ Cabinet","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1175","V321","Shelf, Large","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1176","V323","Shelf, Metal","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1177","V324","Shelf, Small","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1182","V330","Skis","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1183","V331","Sled","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1186","V334","Snowblower","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1187","V335","Snowboard","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1190","V338","Sofa, Hide","15","","60","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1191","V339","Sofa, Loveseat","15","","35","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1196","V344","Speaker","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1197","V345","Speaker Stand","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1201","V349","Stereo Rack","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1203","V351","Storage Cabinet","15","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"287764","9999","Stroller","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1204","V352","Suitcase","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1206","V354","Table, Card","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1212","V360","Table, Drop / Occas","15","","18","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1214","V362","Table, Large Outdoor","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1217","V365","Table, Night","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1218","V366","Table, Small Outdoor","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1219","V367","Table, Utility","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1222","V370","Tire","15","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1223","V371","Tire w/ Rim","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"293213","9999","Toolbox","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1225","V373","Toolchest, Large","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1226","V374","Toolchest, Medium","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1227","V375","Toolchest, Small","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1230","V378","Tote, Plastic Medium","15","","6","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1231","V379","Tote, Plastic Small","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1232","V380","Toy Chest","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","17","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1237","V386","Trampoline","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1239","V388","Trash Can","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1240","V390","Trash Can, Large","15","","7","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1241","V391","Trash Can, Small","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1242","V392","Tricycle","15","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"301076","V419","TV  38” and Under","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"301077","V420","TV  39” – 46”","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"301078","V421","TV  47” – 56”","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"301079","V422","TV 57” – 64”","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"301080","V423","TV 65” – 84”","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"301081","V424","TV 85” and Over","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1246","V396","TV, 19""","15","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1247","V397","TV, 25""-27""","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1248","V398","TV, 32""-36""","15","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1249","V399","TV, Console","15","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1250","V400","TV, Portable","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1252","V402","Umbrella","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1255","V405","Vacuum Cleaner","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1257","V407","Wagon","15","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"283033","9999","Wall panel","15","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1262","V412","Wheelbarrow","15","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"1268","V418","Work Bench","15","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Garage","Garage","0","15","Garage","0"
"866","V001","2 Wheel Dollies","61","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"867","V002","4 Wheel Dollies","61","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"869","V004","A Frame Dollies","61","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"870","V005","Air Conditioner","61","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"874","V010","Armoire","61","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"876","V012","Baker's Rack","61","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"877","V013","Bankers Box","61","","4","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","11","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"878","V014","Bar, Portable","61","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
"879","V015","Bar, Stool","61","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Guest House","","0","61","Guest House","0"
